region,line,t,perpendicular_offset_px,centerline_x,centerline_y,r,g,b,h,s,v,hue_usable
122,projected_centers,0.09499999999999997,0,221.50450465243568,121.81346059113301,81.55411429818415,81.55411429818415,81.55411429818415,0.0,0.0,0.31982005607131037,False
122,projected_centers,0.09499999999999997,1,221.50450465243568,121.81346059113301,4.20026800840265,4.20026800840265,4.20026800840265,0.0,0.0,0.016471639248637843,False
122,projected_centers,0.09499999999999997,2,221.50450465243568,121.81346059113301,0.07532421545166727,0.07532421545166727,0.07532421545166727,0.0,0.0,0.00029538908020261675,False
122,projected_centers,0.10999999999999999,-2,221.38450465243568,122.03096059113301,19.02509745058113,19.02509745058113,19.02509745058113,0.0,0.0,0.07460822529639659,False
122,projected_centers,0.10999999999999999,-1,221.38450465243568,122.03096059113301,83.47415765051055,83.47415765051055,83.47415765051055,0.0,0.0,0.32734963784513943,False
122,projected_centers,0.10999999999999999,0,221.38450465243568,122.03096059113301,56.19137764741143,56.19137764741143,56.19137764741143,0.0,0.0,0.22035834371533894,False
122,projected_centers,0.10999999999999999,1,221.38450465243568,122.03096059113301,2.95608550503328,2.95608550503328,2.95608550503328,0.0,0.0,0.011592492176601098,False
122,projected_centers,0.10999999999999999,2,221.38450465243568,122.03096059113301,0.0,0.0,0.0,0.0,0.0,0.0,False
122,projected_centers,0.125,-2,221.26450465243568,122.24846059113301,16.514269086843502,16.514269086843502,16.514269086843502,0.0,0.0,0.06476183955624902,False
122,projected_centers,0.125,-1,221.26450465243568,122.24846059113301,66.56610812851112,66.56610812851112,66.56610812851112,0.0,0.0,0.2610435612882789,False
122,projected_centers,0.125,0,221.26450465243568,122.24846059113301,33.52900100537494,33.52900100537494,33.52900100537494,0.0,0.0,0.13148627845245073,False
122,projected_centers,0.125,1,221.26450465243568,122.24846059113301,1.9207030016639188,1.9207030016639188,1.9207030016639188,0.0,0.0,0.0075321686339761525,False
122,projected_centers,0.125,2,221.26450465243568,122.24846059113301,0.0,0.0,0.0,0.0,0.0,0.0,False
122,projected_centers,0.14,-2,221.14450465243567,122.46596059113301,13.765602208468989,13.765602208468989,13.765602208468989,0.0,0.0,0.053982753758701915,False
122,projected_centers,0.14,-1,221.14450465243567,122.46596059113301,48.56185860651165,48.56185860651165,48.56185860651165,0.0,0.0,0.19043866120200648,False
122,projected_centers,0.14,0,221.14450465243567,122.46596059113301,15.825624363338655,15.825624363338655,15.825624363338655,0.0,0.0,0.062061272013092764,False
122,projected_centers,0.14,1,221.14450465243567,122.46596059113301,1.094120498294567,1.094120498294567,1.094120498294567,0.0,0.0,0.004290668620763008,False
122,projected_centers,0.14,2,221.14450465243567,122.46596059113301,0.0,0.0,0.0,0.0,0.0,0.0,False
122,projected_centers,0.15499999999999997,-2,221.02450465243567,122.68346059113301,9.961351075347098,9.961351075347098,9.961351075347098,0.0,0.0,0.039064121864106266,False
122,projected_centers,0.15499999999999997,-1,221.02450465243567,122.68346059113301,33.30791298740871,33.30791298740871,33.30791298740871,0.0,0.0,0.13061926661728906,False
122,projected_centers,0.15499999999999997,0,221.02450465243567,122.68346059113301,3.0812477213025886,3.0812477213025886,3.0812477213025886,0.0,0.0,0.012083324397265054,False
122,projected_centers,0.15499999999999997,1,221.02450465243567,122.68346059113301,0.8174195520134295,0.8174195520134295,0.8174195520134295,0.0,0.0,0.0032055668706409,False
122,projected_centers,0.15499999999999997,2,221.02450465243567,122.68346059113301,0.0,0.0,0.0,0.0,0.0,0.0,False
122,projected_centers,0.16999999999999998,-2,220.90450465243566,122.90096059113301,5.008699942225159,5.008699942225159,5.008699942225159,0.0,0.0,0.01964196055774572,False
122,projected_centers,0.16999999999999998,-1,220.90450465243566,122.90096059113301,21.741212031407585,21.741212031407585,21.741212031407585,0.0,0.0,0.08525965502512778,False
122,projected_centers,0.16999999999999998,0,220.90450465243566,122.90096059113301,0.5304015139627031,0.5304015139627031,0.5304015139627031,0.0,0.0,0.0020800059371086396,False
122,projected_centers,0.16999999999999998,1,220.90450465243566,122.90096059113301,0.8789457969594399,0.8789457969594399,0.8789457969594399,0.0,0.0,0.003446846262586039,False
122,projected_centers,0.16999999999999998,2,220.90450465243566,122.90096059113301,0.0,0.0,0.0,0.0,0.0,0.0,False
122,projected_centers,0.185,-2,220.7845046524357,123.11846059113302,1.6577095935016652,1.6577095935016652,1.6577095935016652,0.0,0.0,0.006500821935300648,False
122,projected_centers,0.185,-1,220.7845046524357,123.11846059113302,12.366911075407616,12.366911075407616,12.366911075407616,0.0,0.0,0.04849769049179457,False
122,projected_centers,0.185,0,220.7845046524357,123.11846059113302,0.430990695128628,0.430990695128628,0.430990695128628,0.0,0.0,0.0016901595887397175,False
122,projected_centers,0.185,1,220.7845046524357,123.11846059113302,1.1550339391678448,1.1550339391678448,1.1550339391678448,0.0,0.0,0.004529544859481744,False
122,projected_centers,0.185,2,220.7845046524357,123.11846059113302,0.010158585898534911,0.010158585898534911,0.010158585898534911,0.0,0.0,3.9837591758960435e-05,False
122,projected_centers,0.19999999999999996,-2,220.66450465243568,123.33596059113302,1.9847273632755371,1.9847273632755371,1.9847273632755371,0.0,0.0,0.0077832445618648514,False
122,projected_centers,0.19999999999999996,-1,220.66450465243568,123.33596059113302,5.185010119406157,5.185010119406157,5.185010119406157,0.0,0.0,0.020333373017279048,False
122,projected_centers,0.19999999999999996,0,220.66450465243568,123.33596059113302,0.6709906951286371,0.6709906951286371,0.6709906951286371,0.0,0.0,0.0026313360593279884,False
122,projected_centers,0.19999999999999996,1,220.66450465243568,123.33596059113302,1.3457251908524959,1.3457251908524959,1.3457251908524959,0.0,0.0,0.005277353689617631,False
122,projected_centers,0.19999999999999996,2,220.66450465243568,123.33596059113302,0.3145589161367581,0.3145589161367581,0.3145589161367581,0.0,0.0,0.0012335643770068946,False
122,projected_centers,0.21499999999999997,-2,220.54450465243568,123.55346059113302,1.894145133049391,1.894145133049391,1.894145133049391,0.0,0.0,0.007428020129605455,False
122,projected_centers,0.21499999999999997,-1,220.54450465243568,123.55346059113302,0.8306557848607331,0.8306557848607331,0.8306557848607331,0.0,0.0,0.003257473666120522,False
122,projected_centers,0.21499999999999997,0,220.54450465243568,123.55346059113302,0.9109906951286462,0.9109906951286462,0.9109906951286462,0.0,0.0,0.0035725125299162597,False
122,projected_centers,0.21499999999999997,1,220.54450465243568,123.55346059113302,1.3378539368177371,1.3378539368177371,1.3378539368177371,0.0,0.0,0.005246486026736224,False
122,projected_centers,0.21499999999999997,2,220.54450465243568,123.55346059113302,0.7052356768526375,0.7052356768526375,0.7052356768526375,0.0,0.0,0.002765630105304461,False
122,projected_centers,0.22999999999999998,-2,220.42450465243567,123.770960591133,1.3859629028232354,1.3859629028232354,1.3859629028232354,0.0,0.0,0.005435148638522492,False
122,projected_centers,0.22999999999999998,-1,220.42450465243567,123.770960591133,0.6255057165749195,0.6255057165749195,0.6255057165749195,0.0,0.0,0.002452963594411449,False
122,projected_centers,0.22999999999999998,0,220.42450465243567,123.770960591133,1.1509906951286553,1.1509906951286553,1.1509906951286553,0.0,0.0,0.004513689000504531,False
122,projected_centers,0.22999999999999998,1,220.42450465243567,123.770960591133,1.097853936817728,1.097853936817728,1.097853936817728,0.0,0.0,0.004305309556147953,False
122,projected_centers,0.22999999999999998,2,220.42450465243567,123.770960591133,1.0437124375685192,1.0437124375685192,1.0437124375685192,0.0,0.0,0.004092989951249095,False
